,unit_link,lith_rank,lith1,lith2,lith3,lith4,lith5,low_lith,lith_form,lith_com
925,PATRnc;4,Major,Sedimentary,Clastic,Conglomerate,,,Conglomerate,,"Quartz or quartzite pebbles, cobbles, and rare boulders set in a red, sandy, ferruginous matrix; some silica cement; some feldspar clasts "
926,PATRnc;4,Minor,Unconsolidated,Coarse-detrital,Sand,,,Sand,,"Quartz or quartzite pebbles, cobbles, and rare boulders set in a red, sandy, ferruginous matrix; some silica cement; some feldspar clasts "
927,PATRnc;4,Minor,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,,"Quartz or quartzite pebbles, cobbles, and rare boulders set in a red, sandy, ferruginous matrix; some silica cement; some feldspar clasts "
928,PATRs;5,Major,Sedimentary,Clastic,Sandstone,Arkose,,Arkose,, 
929,PATRs;5,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,,includes reddish-brown to grayish-purple sandstone 
930,PATRs;5,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
931,PATRs;5,Minor,Sedimentary,Clastic,Mudstone,,,Mudstone,, 
932,PATRsc;5,Major,Sedimentary,Clastic,Conglomerate,,,Conglomerate,,"Quartz cobbles set in a poorly sorted, sandy matrix "
933,PATRsc;5,Minor,Unconsolidated,Coarse-detrital,Sand,,,Sand,,sandy matrix 
934,PATRsc;5,Minor,Sedimentary,Clastic,Mixed-clastic,Conglomerate-sandstone,,Conglomerate-sandstone ,,
935,VACAfvs;0,"Indeterminate, major",Metamorphic,Gneiss,,,,Gneiss,, 
936,VACAg;0,Major,Metamorphic,Metaigneous,Metaintrusive,Metagabbro,,Metagabbro,,amphiobole metagabbro 
937,VACAgi;0,Major,Igneous,Plutonic,Granitic,Tonalite,,Tonalite,, 
938,VACAgi;0,Major,Metamorphic,Metaigneous,Metaintrusive,Metagabbro,,Metagabbro,,quartz metagabbro 
939,VACAgi;0,Incidental,Metamorphic,Metaigneous,Metaintrusive,Metaultramafic,Metapyroxenite,Metapyroxenite,, 
940,VACAgi;0,Incidental,Igneous,Plutonic,Ultramafic,Hornblendite,,Hornblendite,,hornblendite 
941,VACAgi;0,Minor,Igneous,Plutonic,Dioritic,Diorite,,Diorite,,quartz diorite 
942,VACAi;0,Major,Tectonite,Melange,,,,Melange,, 
943,VACAl;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,,Metasandstone,,metadiamictite 
944,VACAl;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Metaconglomerate,,Metaconglomerate,, 
945,VACAm;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
946,VACAm;0,Minor,Igneous,Plutonic,Dioritic,Quartz-monzodiorite,,Quartz-monzodiorite,, 
947,VACAm;0,Minor,Igneous,Plutonic,Dioritic,Quartz-diorite,,Quartz-diorite,, 
948,VACAmv;0,"Indeterminate, major",Metamorphic,Amphibolite,,,,Amphibolite,, 
949,VACAmv;0,"Indeterminate, major",Metamorphic,Gneiss,,,,Gneiss,,biotite gneiss 
950,VACAmv;0,"Indeterminate, major",Metamorphic,Schist,,,,Schist,, 
951,VACAmvs;0,Major,Metamorphic,Metaigneous,Greenstone,,,Greenstone,, 
952,VACAmvs;0,Major,Metamorphic,Gneiss,,,,Gneiss,, 
953,VACAnhk;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
954,VACAnhk;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
955,VACAnhk;0,Minor,Sedimentary,Chemical,Chert,,,Chert,, 
956,VACAnmrr;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
957,VACAnmrr;0,Minor,Sedimentary,Carbonate,Limestone,,,Limestone,, 
958,VACAnmrr;0,Minor,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
959,VACAnmrr;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
960,VACAnmrr;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
961,VACAp;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Metaconglomerate,,Metaconglomerate,,meta-conglomerate 
962,VACAp;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,,Metasandstone,,metadiamictite 
963,VACAr;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
964,VACAr;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
965,VACAr;0,Incidental,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
966,VACAr;0,Incidental,Sedimentary,Carbonate,Limestone,,,Limestone,, 
967,VACAr;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
968,VACAra;0,Major,Igneous,Plutonic,Gabbroic,Gabbro,Norite,Norite,, 
969,VACAra;0,Minor,Metamorphic,Metaigneous,Metaintrusive,Metagabbro,,Metagabbro,, 
970,VACAs;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
971,VACAs;0,Minor,Sedimentary,Carbonate,Limestone,,,Limestone,, 
972,VACAsg;0,Major,Metamorphic,Schist,Mica-schist,,,Mica-schist,,pelitic schist 
973,VACAt;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
974,VACAt;0,Minor,Sedimentary,Chemical,Chert,,,Chert,, 
975,VACAta;0,Major,Metamorphic,Amphibolite,,,,Amphibolite,, 
976,VACAta;0,Minor,Metamorphic,Gneiss,,,,Gneiss,,includes biotite gneiss 
977,VACAta;0,Minor,Metamorphic,Schist,,,,Schist,, 
978,VACAta;0,Incidental,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
979,VACAta;0,Incidental,Igneous,Plutonic,Gabbroic,Gabbro,,Gabbro,, 
980,VACAta;0,Incidental,Igneous,Plutonic,Granitic,Granite,,Granite,, 
981,VACAta;0,Incidental,Igneous,Volcanic,Felsic-volcanic,,,Felsic-volcanic,, 
982,VACAu;0,Minor,Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
983,VACAu;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
984,VACAu;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
985,VACAu;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
986,VACAu;0,Incidental,Igneous,Volcanic,Mafic-volcanic,Basalt,,Basalt,, 
987,VACAwb;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
988,VACAwb;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
989,VACAwb;0,Major,Sedimentary,Carbonate,Limestone,,,Limestone,, 
990,VACAwb;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
991,VACAwbt;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
992,VACAwbt;0,Minor,Sedimentary,Carbonate,Limestone,,,Limestone,, 
993,VACAwbt;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
994,VACAwbt;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
995,VACAwbt;0,Incidental,Sedimentary,Chemical,Chert,,,Chert,, 
996,VACAy;0,Major,Tectonite,Melange,,,,Melange,, 
997,VACAZa;0,Major,Metamorphic,Schist,,,,Schist,, 
998,VACAZa;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,Metagraywacke,Metagraywacke,,metagraywacke 
999,VACAZab;0,Major,Metamorphic,Schist,Mica-schist,,,Mica-schist,,mica schist 
1000,VACAZab;0,Minor,Metamorphic,Amphibolite,,,,Amphibolite,, 
1001,VACAZab;0,Minor,Metamorphic,Gneiss,,,,Gneiss,, 
1002,VACAZab;0,Incidental,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1003,VACAZac;0,Major,Metamorphic,Metasedimentary,Metacarbonate,Marble,,Marble,, 
1004,VACAZac;0,Incidental,Metamorphic,Gneiss,,,,Gneiss,, 
1005,VACAZac;0,Incidental,Metamorphic,Schist,,,,Schist,, 
1006,VACAZas;0,Major,Metamorphic,Schist,,,,Schist,, 
1007,VACAZba;0,Major,Metamorphic,Amphibolite,,,,Amphibolite,, 
1008,VACAZba;0,Incidental,Metamorphic,Gneiss,,,,Gneiss,, 
1009,VACAZba;0,Incidental,Metamorphic,Schist,,,,Schist,, 
1010,VACAZc;0,Major,Metamorphic,Metaigneous,Metavolcanic,Metabasalt,,Metabasalt,,meta-basalt 
1011,VACAZcb;0,Major,Metamorphic,Metaigneous,Metavolcanic,Metabasalt,,Metabasalt,,hyaloclastite pillow breccia 
1012,VACAZcr;0,Major,Metamorphic,Metaigneous,Metavolcanic,Metarhyolite,,Metarhyolite,, 
1013,VACAZcs;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1014,VACAZcs;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Argillite,,Argillite,,meta-argillite 
1015,VACAZcs;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1016,VACAZcs;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,,Metasandstone,, 
1017,VACAZfm;0,Major,Metamorphic,Schist,Mica-schist,,,Mica-schist,,mica schist 
1018,VACAZfm;0,Incidental,Metamorphic,Gneiss,,,,Gneiss,, 
1019,VACAZfm;0,Incidental,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1020,VACAZfm;0,Incidental,Tectonite,Melange,,,,Melange,, 
1021,VACAZg;0,Major,Metamorphic,Amphibolite,,,,Amphibolite,, 
1022,VACAZg;0,Incidental,Metamorphic,Metaigneous,Metaintrusive,Metaultramafic,Metapyroxenite,Metapyroxenite,, 
1023,VACAZg;0,Minor,Igneous,Plutonic,Ultramafic,Hornblendite,,Hornblendite,, 
1024,VACAZg;0,Incidental,Metamorphic,Metaigneous,Metaintrusive,Metaultramafic,,Metaultramafic,, 
1025,VACAZh;0,Major,Metamorphic,Gneiss,,,,Gneiss,,hornblende-biotite gneiss 
1026,VACAZhb;0,Major,Metamorphic,Metaigneous,Metavolcanic,Metabasalt,,Metabasalt,,meta-basalt breccia 
1027,VACAZl;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,,Metasandstone,,meta-arenite and metagraywacke 
1028,VACAZl;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,Metagraywacke,Metagraywacke,,meta-arenite and metagraywacke 
1029,VAfgb;0,Major,Metamorphic,Gneiss,,,,Gneiss,,biotite granite gneiss 
1030,VACAZlb;0,Major,Metamorphic,Metaigneous,Metavolcanic,Metabasalt,,Metabasalt,,meta-basalt breccia 
1031,VACAZmd;0,Major,Metamorphic,Metaigneous,Metaintrusive,Metagabbro,,Metagabbro,,metagabbro 
1032,VACAZmd;0,Minor,Metamorphic,Amphibolite,,,,Amphibolite,,metagabbro 
1033,VACAZmg;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,Metagraywacke,Metagraywacke,,"metargillite, metagraywacke "
1034,VACAZmi;0,Major,Metamorphic,Metaigneous,Metaintrusive,Metagabbro,,Metagabbro,,mafic metavolcanic 
1035,VACAZmi;0,Minor,Metamorphic,Metaigneous,Metavolcanic,Metabasalt,,Metabasalt,,mafic metavolcanic 
1036,VACAZmi;0,Minor,Metamorphic,Schist,,,,Schist,,mafic metavolcanic 
1037,VACAZmq;0,Major,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1038,VACAZmq;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,,Metasandstone,, 
1039,VACAZmq;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1040,VAOq;0,Major,Metamorphic,Schist,,,,Schist,, 
1041,VACAZms;0,Incidental,Metamorphic,Gneiss,,,,Gneiss,, 
1042,VACAZms;0,Incidental,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,Metagraywacke,Metagraywacke,, 
1043,VACAZms;0,Incidental,Metamorphic,Metasedimentary,Calc-silicate-rock,,,Calc-silicate-rock,, 
1044,VAgrt;0,Minor,Igneous,Plutonic,Dioritic,Quartz-diorite,,Quartz-diorite,,metatonalite 
1045,VACAZmy;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,Metagraywacke,Metagraywacke,,"meta-argillite, metasandstone "
1046,VACAZmy;0,Minor,Metamorphic,Schist,,,,Schist,, 
1047,VACAZmy;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1048,VACAZmy;0,Incidental,Tectonite,Melange,,,,Melange,, 
1049,VACAZmy;0,Incidental,Metamorphic,Metasedimentary,Metacarbonate,Marble,,Marble,, 
1050,VACAZmy;0,Incidental,Metamorphic,Gneiss,,,,Gneiss,, 
1051,VACAZpb;0,Major,Metamorphic,Schist,,,,Schist,, 
1052,VACAZpb;0,Major,Metamorphic,Metaigneous,Serpentinite,,,Serpentinite,, 
1053,VACAZpb;0,Minor,Igneous,Plutonic,Granitic,,,Granitic,,plagiogranite 
1054,VACAZpm;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,Metagraywacke,Metagraywacke,,meta-argillite 
1055,VACAZpm;0,Major,Metamorphic,Schist,Mica-schist,,,Mica-schist,, 
1056,VACAZpm;0,Minor,Tectonite,Melange,,,,Melange,, 
1057,VACAZum;0,Major,Igneous,Plutonic,Ultramafic,,,Ultramafic,,now metamorphosed 
1058,VACAZum;0,Major,Metamorphic,Schist,,,,Schist,,now metamorphosed to talc chlorite-actinolite or talc-tremolite schist 
1059,VAcm;0,Major,Tectonite,Melange,,,,Melange,, 
1060,VADb;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1061,VADb;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1062,VADb;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1063,VADch;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1064,VADch;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1065,VADch;0,Minor,Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
1066,VAdgn;0,Major,Metamorphic,Gneiss,,,,Gneiss,,diorite gneiss 
1067,VADhs;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1068,VADhs;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1069,VADhs;0,Minor,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1070,VAdi;0,Major,Igneous,Plutonic,Dioritic,Diorite,,Diorite,, 
1071,VAdi;0,Major,Igneous,Plutonic,Dioritic,Quartz-diorite,,Quartz-diorite,, 
1072,VADma;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1073,VADma;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1074,VADma;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1075,VADmn;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1076,VAMDcw;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1077,VAMDcw;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1078,VAmf;0,Major,Igneous,Plutonic,,,,Plutonic,,Mafic plutonic rocks as exotic blocks within melange units 
1079,VAMg;0,Major,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1080,VAMg;0,Incidental,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
1081,VAMg;0,Incidental,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1082,VAMg;0,Incidental,Sedimentary,Chemical,Chert,,,Chert,, 
1083,VAmgb;0,Major,Metamorphic,Metaigneous,Metaintrusive,Metagabbro,,Metagabbro,,metagabbro 
1084,VAmgr;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,Metagraywacke,Metagraywacke,,"Meta-argillite is metagraywacke, exotic blocks within melange units "
1085,VAMm;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1086,VAMm;0,Incidental,Sedimentary,Clastic,Mudstone,,,Mudstone,, 
1087,VAMm;0,Incidental,Sedimentary,Chemical,Evaporite,,,Evaporite,, 
1088,VAMm;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1089,VAMm;0,Incidental,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1090,VAMmpr;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1091,VAMmpr;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1092,VAMmpr;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,,,Mudstone,, 
1093,VAMmpr;0,"Indeterminate, major",Sedimentary,Coal,,,,Coal,, 
1094,VAMmpr;0,"Indeterminate, major",Sedimentary,Chemical,Evaporite,,,Evaporite,, 
1095,VAMp;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1096,VAMp;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1097,VAMp;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,,,Mudstone,, 
1098,VAMp;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1099,VAMp;0,"Indeterminate, major",Sedimentary,Carbonate,Limestone,,,Limestone,, 
1100,VAMpbg;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1101,VAmpg;0,Major,Metamorphic,Metasedimentary,Paragneiss,,,Paragneiss,,migmatitic paragneiss 
1102,VAMpo;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1103,VAMpo;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1104,VAMpo;0,Incidental,Sedimentary,Coal,,,,Coal,, 
1105,VAMpr;0,Major,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1106,VAMpr;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1107,VAMpr;0,Incidental,Sedimentary,Coal,,,,Coal,, 
1108,VAMpr;0,Incidental,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1109,VAMpr;0,Incidental,Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
1110,VAMpr;0,Incidental,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1111,VAsp;0,Major,Unconsolidated,Peat,,,,Peat ,,
1112,VAmsg;0,"Indeterminate, major",Unconsolidated,Coarse-detrital,Gravel,,,Gravel,, 
1113,VAmsg;0,"Indeterminate, major",Unconsolidated,Coarse-detrital,Sand,,,Sand,, 
1114,VAmsg;0,"Indeterminate, major",Unconsolidated,Fine-detrital,Silt,,,Silt,, 
1115,VAmsg;0,"Indeterminate, major",Unconsolidated,Fine-detrital,Clay,,,Clay,, 
1116,VAmss;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasandstone,,Metasandstone,,metasandstone and metasiltstone 
1117,VAmss;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasiltstone,,Metasiltstone,,metasandstone and metasiltstone 
1118,VAmy;0,Major,Tectonite,Mylonite,,,,Mylonite,, 
1119,VAmy;0,Major,Tectonite,Cataclasite,,,,Cataclasite,, 
1120,VAMz;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1121,VAMz;0,"Indeterminate, major",Sedimentary,Carbonate,Limestone,,,Limestone,, 
1122,VAMz;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1123,VAMz;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1124,VAMz;0,"Indeterminate, major",Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
1125,VAMz;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,,,Mudstone,, 
1126,VAMz;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,Arenite,,Arenite,, 
1127,VAMz;0,"Indeterminate, major",Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
1128,VAMz;0,"Indeterminate, major",Sedimentary,Coal,,,,Coal,, 
1129,VAMz;0,"Indeterminate, major",Sedimentary,Chemical,Evaporite,,,Evaporite,, 
1130,VAMz;0,"Indeterminate, major",Sedimentary,Chemical,Chert,,,Chert,, 
1131,VAnv;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1132,VAOa;0,Major,Metamorphic,Metasedimentary,Metaclastic,Slate,,Slate,, 
1133,VAOa;0,Major,Metamorphic,Schist,Mica-schist,Biotite-schist,,Biotite-schist,, 
1134,VAOas;0,Major,Metamorphic,Schist,Mica-schist,,,Mica-schist,,mica schist 
1135,VAOb;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
1136,VAOb;0,Major,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1137,VAOb;0,Incidental,Sedimentary,Chemical,Chert,,,Chert,, 
1138,VAObf;0,Major,Sedimentary,Clastic,Conglomerate,,,Conglomerate,,micaceous conglomerate 
1139,VAObf;0,Major,Metamorphic,Schist,,,,Schist,, 
1140,VAObf;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1141,VAObi;0,Major,Igneous,Plutonic,Granitic,Granodiorite,,Granodiorite,,includes pegmatites 
1142,VAObq;0,Major,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1143,VAOCAcc;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
1144,VAOCAcc;0,Minor,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1145,VAOCAcc;0,Minor,Sedimentary,Chemical,Chert,,,Chert,, 
1146,VAOCAcc;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,Calcareous, 
1147,VAOCAco;0,Major,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1148,VAOCAco;0,Minor,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
1149,VAOCAco;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1150,VAOCAd;0,Major,Igneous,Plutonic,Syenitic,Monzonite,,Monzonite,, 
1151,VAOCAd;0,Minor,Igneous,Plutonic,Granitic,Granodiorite,,Granodiorite,, 
1152,VAOCAf;0,Major,Igneous,Plutonic,Granitic,Tonalite,,Tonalite,, 
1153,VAOCAf;0,Minor,Igneous,Plutonic,Granitic,Granodiorite,,Granodiorite,, 
1154,VAOCAf;0,Minor,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1155,VAOCAf;0,Minor,Igneous,Plutonic,Granitic,Tonalite,Trondhjemite,Trondhjemite,, 
1156,VAOCAgg;0,Major,Igneous,Plutonic,Granitic,Granite,Monzogranite,Monzogranite,,metamonzogranite 
1157,VAOCAk;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
1158,VAOCAk;0,Major,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1159,VAOCAk;0,Incidental,Sedimentary,Chemical,Chert,,,Chert,, 
1160,VAOCAk;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1161,VAOCAo;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1162,VAOCAp;0,Major,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1163,VAOCApg;0,Major,Igneous,Plutonic,Granitic,Tonalite,,Tonalite,, 
1164,VAOCApo;0,Major,Metamorphic,Metasedimentary,Metaclastic,Metasiltstone,,Metasiltstone,,metasiltstone 
1165,VAOCAps;0,Major,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1166,VAOCAtj;0,Major,Igneous,Plutonic,Granitic,Tonalite,Trondhjemite,Trondhjemite,, 
1167,VAOCAu;0,Major,Metamorphic,Metasedimentary,,,,Metasedimentary,, 
1168,VAOCAu;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1169,VAOCAu;0,Minor,Metamorphic,Metasedimentary,Metaclastic,Phyllite,,Phyllite,, 
1170,VAOCAz;0,Minor,Sedimentary,Carbonate,Dolostone,,,Dolostone,, 
1171,VAOCAz;0,Major,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1172,VAOCAz;0,Incidental,Sedimentary,Chemical,Chert,,,Chert,, 
1173,VAOCAz;0,Incidental,Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1174,VAOcg;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1175,VAOeln;0,Major,Sedimentary,Carbonate,Limestone,,,Limestone,, 
1176,VAOeln;0,Minor,Sedimentary,Clastic,Mudstone,Shale,Black-shale,Black-shale,, 
1177,VAOeln;0,Incidental,Sedimentary,Chemical,Chert,,,Chert,, 
1178,VAOkpl;0,"Indeterminate, major",Sedimentary,Clastic,Sandstone,,,Sandstone,, 
1179,VAOkpl;0,"Indeterminate, major",Sedimentary,Clastic,Conglomerate,,,Conglomerate,, 
1180,VAOkpl;0,"Indeterminate, major",Sedimentary,Clastic,Siltstone,,,Siltstone,, 
1181,VAOkpl;0,"Indeterminate, major",Sedimentary,Clastic,Mudstone,Shale,Black-shale,Black-shale,, 
1182,VAOkpl;0,"Indeterminate, major",Sedimentary,Carbonate,Limestone,,,Limestone,, 
1183,VAOkpl;0,"Indeterminate, major",Sedimentary,Chemical,Chert,,,Chert,, 
1184,VAOkq;0,Major,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1185,VAOkq;0,Major,Metamorphic,Schist,,,,Schist,, 
1186,VAOl;0,Major,Metamorphic,Gneiss,,,,Gneiss,,felsic gneiss 
1187,VAOla;0,Major,Igneous,Plutonic,Syenitic,Monzonite,,Monzonite,, 
1188,VAOlm;0,Major,Metamorphic,Metaigneous,Serpentinite,,,Serpentinite,, 
1189,VAOlp;0,Major,Igneous,Plutonic,Syenitic,Monzonite,,Monzonite, ,
1190,VAOls;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale, ,
1191,VAOls;0,Minor,Sedimentary,Clastic,Mudstone,,,Mudstone, ,
1192,VAOls;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone, ,
1193,VAOls;0,Minor,Sedimentary,Carbonate,Limestone,,,Limestone, ,
1194,VAOls;0,Incidental,Sedimentary,Chemical,Chert,,,Chert, ,
1195,VAOm;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale, ,
1196,VAOm;0,Minor,Sedimentary,Clastic,Sandstone,,,Sandstone, ,
1197,VAOm;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone, ,
1198,VAOm;0,Incidental,Sedimentary,Carbonate,Limestone,,,Limestone, ,
1199,VAOmk;0,Major,Sedimentary,Carbonate,Dolostone,,,Dolostone, ,
1200,VAOmk;0,Minor,Sedimentary,Carbonate,Limestone,,,Limestone, ,
1201,VAOmk;0,Minor,Sedimentary,Chemical,Chert,,,Chert, ,
1202,VAOml;0,Major,Sedimentary,Carbonate,Limestone,,,Limestone, ,
1203,VAOml;0,Minor,Sedimentary,Clastic,Mudstone,Shale,,Shale,Calcareous ,
1204,VAOml;0,Incidental,Sedimentary,Chemical,Chert,,,Chert, ,
1205,VAOq;0,Major,Metamorphic,Metasedimentary,Metaclastic,Slate,,Slate,, 
1206,VAOqq;0,Major,Metamorphic,Metasedimentary,Metaclastic,Quartzite,,Quartzite,, 
1207,VAOqq;0,Minor,Metamorphic,Schist,,,,Schist,, 
1208,VAOst;0,Major,Igneous,Plutonic,Granitic,Granite,,Granite,, 
1209,VAOst;0,Major,Metamorphic,Gneiss,,,,Gneiss,, 
1210,VAOt;0,Major,Metamorphic,Gneiss,,,,Gneiss,,felsic gneiss 
1211,VAOu;0,Major,Sedimentary,Clastic,Mudstone,Shale,,Shale,, 
1212,VAOu;0,Minor,Sedimentary,Clastic,Siltstone,,,Siltstone,, 
